images,airplane,automobile,bird,cat,deer,dog,frog,horse,ship,truck,id
traicifar415038,0,0,0,0,1,0,0,0,0,0,415038
traicifar515039,0,0,0,0,0,1,0,0,0,0,515039
traicifar915040,0,0,0,0,0,0,0,0,0,1,915040
traicifar615041,0,0,0,0,0,0,1,0,0,0,615041
traicifar415042,0,0,0,0,1,0,0,0,0,0,415042
traicifar515043,0,0,0,0,0,1,0,0,0,0,515043
traicifar715044,0,0,0,0,0,0,0,1,0,0,715044
traicifar915045,0,0,0,0,0,0,0,0,0,1,915045
traicifar315046,0,0,0,1,0,0,0,0,0,0,315046
traicifar715047,0,0,0,0,0,0,0,1,0,0,715047
traicifar815048,0,0,0,0,0,0,0,0,1,0,815048
traicifar515049,0,0,0,0,0,1,0,0,0,0,515049
traicifar015050,1,0,0,0,0,0,0,0,0,0,15050
traicifar415051,0,0,0,0,1,0,0,0,0,0,415051
traicifar115052,0,1,0,0,0,0,0,0,0,0,115052
traicifar315053,0,0,0,1,0,0,0,0,0,0,315053
traicifar815054,0,0,0,0,0,0,0,0,1,0,815054
traicifar615055,0,0,0,0,0,0,1,0,0,0,615055
traicifar915056,0,0,0,0,0,0,0,0,0,1,915056
traicifar515057,0,0,0,0,0,1,0,0,0,0,515057
traicifar715058,0,0,0,0,0,0,0,1,0,0,715058
traicifar615059,0,0,0,0,0,0,1,0,0,0,615059
traicifar715060,0,0,0,0,0,0,0,1,0,0,715060
traicifar715061,0,0,0,0,0,0,0,1,0,0,715061
traicifar315062,0,0,0,1,0,0,0,0,0,0,315062
traicifar415063,0,0,0,0,1,0,0,0,0,0,415063
traicifar215064,0,0,1,0,0,0,0,0,0,0,215064
traicifar315065,0,0,0,1,0,0,0,0,0,0,315065
traicifar615066,0,0,0,0,0,0,1,0,0,0,615066
traicifar415067,0,0,0,0,1,0,0,0,0,0,415067
traicifar515068,0,0,0,0,0,1,0,0,0,0,515068
traicifar015069,1,0,0,0,0,0,0,0,0,0,15069
traicifar115070,0,1,0,0,0,0,0,0,0,0,115070
traicifar915071,0,0,0,0,0,0,0,0,0,1,915071
traicifar315072,0,0,0,1,0,0,0,0,0,0,315072
traicifar815073,0,0,0,0,0,0,0,0,1,0,815073
traicifar415074,0,0,0,0,1,0,0,0,0,0,415074
traicifar415075,0,0,0,0,1,0,0,0,0,0,415075
traicifar115076,0,1,0,0,0,0,0,0,0,0,115076
traicifar915077,0,0,0,0,0,0,0,0,0,1,915077
traicifar815078,0,0,0,0,0,0,0,0,1,0,815078
traicifar915079,0,0,0,0,0,0,0,0,0,1,915079
traicifar315080,0,0,0,1,0,0,0,0,0,0,315080
traicifar615081,0,0,0,0,0,0,1,0,0,0,615081
traicifar015082,1,0,0,0,0,0,0,0,0,0,15082
traicifar915083,0,0,0,0,0,0,0,0,0,1,915083
traicifar115084,0,1,0,0,0,0,0,0,0,0,115084
traicifar615085,0,0,0,0,0,0,1,0,0,0,615085
traicifar315086,0,0,0,1,0,0,0,0,0,0,315086
traicifar215087,0,0,1,0,0,0,0,0,0,0,215087
traicifar315088,0,0,0,1,0,0,0,0,0,0,315088
traicifar015089,1,0,0,0,0,0,0,0,0,0,15089
traicifar515090,0,0,0,0,0,1,0,0,0,0,515090
traicifar815091,0,0,0,0,0,0,0,0,1,0,815091
traicifar815092,0,0,0,0,0,0,0,0,1,0,815092
traicifar015093,1,0,0,0,0,0,0,0,0,0,15093
traicifar015094,1,0,0,0,0,0,0,0,0,0,15094
traicifar615095,0,0,0,0,0,0,1,0,0,0,615095
traicifar215096,0,0,1,0,0,0,0,0,0,0,215096
traicifar315097,0,0,0,1,0,0,0,0,0,0,315097
traicifar515098,0,0,0,0,0,1,0,0,0,0,515098
traicifar115099,0,1,0,0,0,0,0,0,0,0,115099
traicifar515100,0,0,0,0,0,1,0,0,0,0,515100
traicifar715101,0,0,0,0,0,0,0,1,0,0,715101
traicifar115102,0,1,0,0,0,0,0,0,0,0,115102
traicifar015103,1,0,0,0,0,0,0,0,0,0,15103
traicifar915104,0,0,0,0,0,0,0,0,0,1,915104
traicifar815105,0,0,0,0,0,0,0,0,1,0,815105
traicifar315106,0,0,0,1,0,0,0,0,0,0,315106
traicifar315107,0,0,0,1,0,0,0,0,0,0,315107
traicifar515108,0,0,0,0,0,1,0,0,0,0,515108
traicifar615109,0,0,0,0,0,0,1,0,0,0,615109
traicifar315110,0,0,0,1,0,0,0,0,0,0,315110
traicifar215111,0,0,1,0,0,0,0,0,0,0,215111
traicifar115112,0,1,0,0,0,0,0,0,0,0,115112
traicifar315113,0,0,0,1,0,0,0,0,0,0,315113
traicifar715114,0,0,0,0,0,0,0,1,0,0,715114
traicifar015115,1,0,0,0,0,0,0,0,0,0,15115
traicifar715116,0,0,0,0,0,0,0,1,0,0,715116
traicifar715117,0,0,0,0,0,0,0,1,0,0,715117
traicifar215118,0,0,1,0,0,0,0,0,0,0,215118
traicifar415119,0,0,0,0,1,0,0,0,0,0,415119
traicifar715120,0,0,0,0,0,0,0,1,0,0,715120
traicifar715121,0,0,0,0,0,0,0,1,0,0,715121
traicifar615122,0,0,0,0,0,0,1,0,0,0,615122
traicifar215123,0,0,1,0,0,0,0,0,0,0,215123
traicifar615124,0,0,0,0,0,0,1,0,0,0,615124
traicifar115125,0,1,0,0,0,0,0,0,0,0,115125
traicifar715126,0,0,0,0,0,0,0,1,0,0,715126
traicifar215127,0,0,1,0,0,0,0,0,0,0,215127
traicifar315128,0,0,0,1,0,0,0,0,0,0,315128
traicifar315129,0,0,0,1,0,0,0,0,0,0,315129
traicifar015130,1,0,0,0,0,0,0,0,0,0,15130
traicifar215131,0,0,1,0,0,0,0,0,0,0,215131
traicifar215132,0,0,1,0,0,0,0,0,0,0,215132
traicifar915133,0,0,0,0,0,0,0,0,0,1,915133
traicifar615134,0,0,0,0,0,0,1,0,0,0,615134
traicifar515135,0,0,0,0,0,1,0,0,0,0,515135
traicifar515136,0,0,0,0,0,1,0,0,0,0,515136
traicifar115137,0,1,0,0,0,0,0,0,0,0,115137
traicifar915138,0,0,0,0,0,0,0,0,0,1,915138
traicifar715139,0,0,0,0,0,0,0,1,0,0,715139
traicifar915140,0,0,0,0,0,0,0,0,0,1,915140
traicifar415141,0,0,0,0,1,0,0,0,0,0,415141
traicifar615142,0,0,0,0,0,0,1,0,0,0,615142
traicifar415143,0,0,0,0,1,0,0,0,0,0,415143
traicifar115144,0,1,0,0,0,0,0,0,0,0,115144
traicifar915145,0,0,0,0,0,0,0,0,0,1,915145
traicifar115146,0,1,0,0,0,0,0,0,0,0,115146
traicifar315147,0,0,0,1,0,0,0,0,0,0,315147
traicifar615148,0,0,0,0,0,0,1,0,0,0,615148
traicifar115149,0,1,0,0,0,0,0,0,0,0,115149
traicifar215150,0,0,1,0,0,0,0,0,0,0,215150
traicifar215151,0,0,1,0,0,0,0,0,0,0,215151
traicifar515152,0,0,0,0,0,1,0,0,0,0,515152
traicifar815153,0,0,0,0,0,0,0,0,1,0,815153
traicifar015154,1,0,0,0,0,0,0,0,0,0,15154
traicifar815155,0,0,0,0,0,0,0,0,1,0,815155
traicifar515156,0,0,0,0,0,1,0,0,0,0,515156
traicifar115157,0,1,0,0,0,0,0,0,0,0,115157
traicifar715158,0,0,0,0,0,0,0,1,0,0,715158
traicifar615159,0,0,0,0,0,0,1,0,0,0,615159
traicifar715160,0,0,0,0,0,0,0,1,0,0,715160
traicifar915161,0,0,0,0,0,0,0,0,0,1,915161
traicifar315162,0,0,0,1,0,0,0,0,0,0,315162
traicifar015163,1,0,0,0,0,0,0,0,0,0,15163
traicifar915164,0,0,0,0,0,0,0,0,0,1,915164
traicifar215165,0,0,1,0,0,0,0,0,0,0,215165
traicifar215166,0,0,1,0,0,0,0,0,0,0,215166
traicifar615167,0,0,0,0,0,0,1,0,0,0,615167
traicifar715168,0,0,0,0,0,0,0,1,0,0,715168
traicifar615169,0,0,0,0,0,0,1,0,0,0,615169
traicifar915170,0,0,0,0,0,0,0,0,0,1,915170
traicifar115171,0,1,0,0,0,0,0,0,0,0,115171
traicifar915172,0,0,0,0,0,0,0,0,0,1,915172
traicifar415173,0,0,0,0,1,0,0,0,0,0,415173
traicifar015174,1,0,0,0,0,0,0,0,0,0,15174
traicifar515175,0,0,0,0,0,1,0,0,0,0,515175
traicifar615176,0,0,0,0,0,0,1,0,0,0,615176
traicifar615177,0,0,0,0,0,0,1,0,0,0,615177
traicifar415178,0,0,0,0,1,0,0,0,0,0,415178
traicifar415179,0,0,0,0,1,0,0,0,0,0,415179
traicifar415180,0,0,0,0,1,0,0,0,0,0,415180
traicifar115181,0,1,0,0,0,0,0,0,0,0,115181
traicifar615182,0,0,0,0,0,0,1,0,0,0,615182
traicifar315183,0,0,0,1,0,0,0,0,0,0,315183
traicifar215184,0,0,1,0,0,0,0,0,0,0,215184
traicifar815185,0,0,0,0,0,0,0,0,1,0,815185
traicifar915186,0,0,0,0,0,0,0,0,0,1,915186
traicifar415187,0,0,0,0,1,0,0,0,0,0,415187
traicifar715188,0,0,0,0,0,0,0,1,0,0,715188
traicifar215189,0,0,1,0,0,0,0,0,0,0,215189
traicifar315190,0,0,0,1,0,0,0,0,0,0,315190
traicifar915191,0,0,0,0,0,0,0,0,0,1,915191
traicifar315192,0,0,0,1,0,0,0,0,0,0,315192
traicifar415193,0,0,0,0,1,0,0,0,0,0,415193
traicifar015194,1,0,0,0,0,0,0,0,0,0,15194
traicifar115195,0,1,0,0,0,0,0,0,0,0,115195
traicifar115196,0,1,0,0,0,0,0,0,0,0,115196
traicifar115197,0,1,0,0,0,0,0,0,0,0,115197
traicifar915198,0,0,0,0,0,0,0,0,0,1,915198
traicifar915199,0,0,0,0,0,0,0,0,0,1,915199
traicifar715200,0,0,0,0,0,0,0,1,0,0,715200
traicifar515201,0,0,0,0,0,1,0,0,0,0,515201
traicifar115202,0,1,0,0,0,0,0,0,0,0,115202
traicifar915203,0,0,0,0,0,0,0,0,0,1,915203
traicifar215204,0,0,1,0,0,0,0,0,0,0,215204
traicifar515205,0,0,0,0,0,1,0,0,0,0,515205
traicifar615206,0,0,0,0,0,0,1,0,0,0,615206
traicifar115207,0,1,0,0,0,0,0,0,0,0,115207
traicifar515208,0,0,0,0,0,1,0,0,0,0,515208
traicifar315209,0,0,0,1,0,0,0,0,0,0,315209
traicifar015210,1,0,0,0,0,0,0,0,0,0,15210
traicifar115211,0,1,0,0,0,0,0,0,0,0,115211
traicifar415212,0,0,0,0,1,0,0,0,0,0,415212
traicifar915213,0,0,0,0,0,0,0,0,0,1,915213
traicifar415214,0,0,0,0,1,0,0,0,0,0,415214
traicifar215215,0,0,1,0,0,0,0,0,0,0,215215
traicifar015216,1,0,0,0,0,0,0,0,0,0,15216
traicifar815217,0,0,0,0,0,0,0,0,1,0,815217
traicifar315218,0,0,0,1,0,0,0,0,0,0,315218
traicifar215219,0,0,1,0,0,0,0,0,0,0,215219
traicifar715220,0,0,0,0,0,0,0,1,0,0,715220
traicifar315221,0,0,0,1,0,0,0,0,0,0,315221
traicifar815222,0,0,0,0,0,0,0,0,1,0,815222
traicifar615223,0,0,0,0,0,0,1,0,0,0,615223
traicifar115224,0,1,0,0,0,0,0,0,0,0,115224
traicifar415225,0,0,0,0,1,0,0,0,0,0,415225
traicifar215226,0,0,1,0,0,0,0,0,0,0,215226
traicifar415227,0,0,0,0,1,0,0,0,0,0,415227
traicifar915228,0,0,0,0,0,0,0,0,0,1,915228
traicifar415229,0,0,0,0,1,0,0,0,0,0,415229
traicifar615230,0,0,0,0,0,0,1,0,0,0,615230
traicifar915231,0,0,0,0,0,0,0,0,0,1,915231
traicifar115232,0,1,0,0,0,0,0,0,0,0,115232
traicifar515233,0,0,0,0,0,1,0,0,0,0,515233
traicifar915234,0,0,0,0,0,0,0,0,0,1,915234
traicifar915235,0,0,0,0,0,0,0,0,0,1,915235
traicifar115236,0,1,0,0,0,0,0,0,0,0,115236
traicifar415237,0,0,0,0,1,0,0,0,0,0,415237
traicifar215238,0,0,1,0,0,0,0,0,0,0,215238
traicifar715239,0,0,0,0,0,0,0,1,0,0,715239
traicifar215240,0,0,1,0,0,0,0,0,0,0,215240
traicifar715241,0,0,0,0,0,0,0,1,0,0,715241
traicifar315242,0,0,0,1,0,0,0,0,0,0,315242
traicifar115243,0,1,0,0,0,0,0,0,0,0,115243
traicifar915244,0,0,0,0,0,0,0,0,0,1,915244
traicifar815245,0,0,0,0,0,0,0,0,1,0,815245
traicifar815246,0,0,0,0,0,0,0,0,1,0,815246
traicifar115247,0,1,0,0,0,0,0,0,0,0,115247
traicifar215248,0,0,1,0,0,0,0,0,0,0,215248
traicifar015249,1,0,0,0,0,0,0,0,0,0,15249
traicifar815250,0,0,0,0,0,0,0,0,1,0,815250
traicifar815251,0,0,0,0,0,0,0,0,1,0,815251
traicifar215252,0,0,1,0,0,0,0,0,0,0,215252
traicifar815253,0,0,0,0,0,0,0,0,1,0,815253
traicifar715254,0,0,0,0,0,0,0,1,0,0,715254
traicifar815255,0,0,0,0,0,0,0,0,1,0,815255
traicifar415256,0,0,0,0,1,0,0,0,0,0,415256
traicifar115257,0,1,0,0,0,0,0,0,0,0,115257
traicifar715258,0,0,0,0,0,0,0,1,0,0,715258
traicifar415259,0,0,0,0,1,0,0,0,0,0,415259
traicifar315260,0,0,0,1,0,0,0,0,0,0,315260
traicifar115261,0,1,0,0,0,0,0,0,0,0,115261
traicifar815262,0,0,0,0,0,0,0,0,1,0,815262
traicifar615263,0,0,0,0,0,0,1,0,0,0,615263
traicifar415264,0,0,0,0,1,0,0,0,0,0,415264
traicifar515265,0,0,0,0,0,1,0,0,0,0,515265
traicifar015266,1,0,0,0,0,0,0,0,0,0,15266
traicifar515267,0,0,0,0,0,1,0,0,0,0,515267
traicifar615268,0,0,0,0,0,0,1,0,0,0,615268
traicifar715269,0,0,0,0,0,0,0,1,0,0,715269
traicifar515270,0,0,0,0,0,1,0,0,0,0,515270
traicifar915271,0,0,0,0,0,0,0,0,0,1,915271
traicifar815272,0,0,0,0,0,0,0,0,1,0,815272
traicifar815273,0,0,0,0,0,0,0,0,1,0,815273
traicifar815274,0,0,0,0,0,0,0,0,1,0,815274
traicifar915275,0,0,0,0,0,0,0,0,0,1,915275
traicifar715276,0,0,0,0,0,0,0,1,0,0,715276
traicifar315277,0,0,0,1,0,0,0,0,0,0,315277
traicifar815278,0,0,0,0,0,0,0,0,1,0,815278
traicifar715279,0,0,0,0,0,0,0,1,0,0,715279
traicifar815280,0,0,0,0,0,0,0,0,1,0,815280
traicifar215281,0,0,1,0,0,0,0,0,0,0,215281
traicifar115282,0,1,0,0,0,0,0,0,0,0,115282
traicifar815283,0,0,0,0,0,0,0,0,1,0,815283
traicifar815284,0,0,0,0,0,0,0,0,1,0,815284
traicifar415285,0,0,0,0,1,0,0,0,0,0,415285
traicifar915286,0,0,0,0,0,0,0,0,0,1,915286
traicifar115287,0,1,0,0,0,0,0,0,0,0,115287
traicifar515288,0,0,0,0,0,1,0,0,0,0,515288
traicifar415289,0,0,0,0,1,0,0,0,0,0,415289
traicifar215290,0,0,1,0,0,0,0,0,0,0,215290
traicifar615291,0,0,0,0,0,0,1,0,0,0,615291
traicifar615292,0,0,0,0,0,0,1,0,0,0,615292
traicifar915293,0,0,0,0,0,0,0,0,0,1,915293
traicifar215294,0,0,1,0,0,0,0,0,0,0,215294
traicifar715295,0,0,0,0,0,0,0,1,0,0,715295
traicifar215296,0,0,1,0,0,0,0,0,0,0,215296
traicifar815297,0,0,0,0,0,0,0,0,1,0,815297
traicifar415298,0,0,0,0,1,0,0,0,0,0,415298
traicifar215299,0,0,1,0,0,0,0,0,0,0,215299
traicifar915300,0,0,0,0,0,0,0,0,0,1,915300
traicifar115301,0,1,0,0,0,0,0,0,0,0,115301
traicifar615302,0,0,0,0,0,0,1,0,0,0,615302
traicifar515303,0,0,0,0,0,1,0,0,0,0,515303
traicifar815304,0,0,0,0,0,0,0,0,1,0,815304
traicifar515305,0,0,0,0,0,1,0,0,0,0,515305
traicifar915306,0,0,0,0,0,0,0,0,0,1,915306
traicifar715307,0,0,0,0,0,0,0,1,0,0,715307
traicifar615308,0,0,0,0,0,0,1,0,0,0,615308
traicifar215309,0,0,1,0,0,0,0,0,0,0,215309
traicifar915310,0,0,0,0,0,0,0,0,0,1,915310
traicifar115311,0,1,0,0,0,0,0,0,0,0,115311
traicifar815312,0,0,0,0,0,0,0,0,1,0,815312
traicifar715313,0,0,0,0,0,0,0,1,0,0,715313
traicifar015314,1,0,0,0,0,0,0,0,0,0,15314
traicifar915315,0,0,0,0,0,0,0,0,0,1,915315
traicifar915316,0,0,0,0,0,0,0,0,0,1,915316
traicifar715317,0,0,0,0,0,0,0,1,0,0,715317
traicifar615318,0,0,0,0,0,0,1,0,0,0,615318
traicifar315319,0,0,0,1,0,0,0,0,0,0,315319
traicifar915320,0,0,0,0,0,0,0,0,0,1,915320
traicifar315321,0,0,0,1,0,0,0,0,0,0,315321
traicifar015322,1,0,0,0,0,0,0,0,0,0,15322
traicifar015323,1,0,0,0,0,0,0,0,0,0,15323
traicifar015324,1,0,0,0,0,0,0,0,0,0,15324
traicifar715325,0,0,0,0,0,0,0,1,0,0,715325
traicifar715326,0,0,0,0,0,0,0,1,0,0,715326
traicifar015327,1,0,0,0,0,0,0,0,0,0,15327
traicifar715328,0,0,0,0,0,0,0,1,0,0,715328
traicifar315329,0,0,0,1,0,0,0,0,0,0,315329
traicifar915330,0,0,0,0,0,0,0,0,0,1,915330
traicifar015331,1,0,0,0,0,0,0,0,0,0,15331
traicifar915332,0,0,0,0,0,0,0,0,0,1,915332
traicifar215333,0,0,1,0,0,0,0,0,0,0,215333
traicifar115334,0,1,0,0,0,0,0,0,0,0,115334
traicifar515335,0,0,0,0,0,1,0,0,0,0,515335
traicifar715336,0,0,0,0,0,0,0,1,0,0,715336
traicifar115337,0,1,0,0,0,0,0,0,0,0,115337
traicifar615338,0,0,0,0,0,0,1,0,0,0,615338
traicifar815339,0,0,0,0,0,0,0,0,1,0,815339
traicifar215340,0,0,1,0,0,0,0,0,0,0,215340
traicifar015341,1,0,0,0,0,0,0,0,0,0,15341
traicifar415342,0,0,0,0,1,0,0,0,0,0,415342
traicifar215343,0,0,1,0,0,0,0,0,0,0,215343
traicifar115344,0,1,0,0,0,0,0,0,0,0,115344
traicifar415345,0,0,0,0,1,0,0,0,0,0,415345
traicifar015346,1,0,0,0,0,0,0,0,0,0,15346
traicifar415347,0,0,0,0,1,0,0,0,0,0,415347
traicifar815348,0,0,0,0,0,0,0,0,1,0,815348
traicifar015349,1,0,0,0,0,0,0,0,0,0,15349
traicifar415350,0,0,0,0,1,0,0,0,0,0,415350
traicifar915351,0,0,0,0,0,0,0,0,0,1,915351
traicifar915352,0,0,0,0,0,0,0,0,0,1,915352
traicifar615353,0,0,0,0,0,0,1,0,0,0,615353
traicifar315354,0,0,0,1,0,0,0,0,0,0,315354
traicifar615355,0,0,0,0,0,0,1,0,0,0,615355
traicifar115356,0,1,0,0,0,0,0,0,0,0,115356
traicifar715357,0,0,0,0,0,0,0,1,0,0,715357
traicifar415358,0,0,0,0,1,0,0,0,0,0,415358
traicifar615359,0,0,0,0,0,0,1,0,0,0,615359
traicifar815360,0,0,0,0,0,0,0,0,1,0,815360
traicifar615361,0,0,0,0,0,0,1,0,0,0,615361
traicifar015362,1,0,0,0,0,0,0,0,0,0,15362
traicifar715363,0,0,0,0,0,0,0,1,0,0,715363
traicifar415364,0,0,0,0,1,0,0,0,0,0,415364
traicifar815365,0,0,0,0,0,0,0,0,1,0,815365
traicifar715366,0,0,0,0,0,0,0,1,0,0,715366
traicifar515367,0,0,0,0,0,1,0,0,0,0,515367
traicifar715368,0,0,0,0,0,0,0,1,0,0,715368
traicifar515369,0,0,0,0,0,1,0,0,0,0,515369
traicifar215370,0,0,1,0,0,0,0,0,0,0,215370
traicifar015371,1,0,0,0,0,0,0,0,0,0,15371
traicifar515372,0,0,0,0,0,1,0,0,0,0,515372
traicifar815373,0,0,0,0,0,0,0,0,1,0,815373
traicifar615374,0,0,0,0,0,0,1,0,0,0,615374
traicifar615375,0,0,0,0,0,0,1,0,0,0,615375
traicifar615376,0,0,0,0,0,0,1,0,0,0,615376
traicifar815377,0,0,0,0,0,0,0,0,1,0,815377
traicifar815378,0,0,0,0,0,0,0,0,1,0,815378
traicifar515379,0,0,0,0,0,1,0,0,0,0,515379
traicifar615380,0,0,0,0,0,0,1,0,0,0,615380
traicifar615381,0,0,0,0,0,0,1,0,0,0,615381
traicifar915382,0,0,0,0,0,0,0,0,0,1,915382
traicifar915383,0,0,0,0,0,0,0,0,0,1,915383
traicifar215384,0,0,1,0,0,0,0,0,0,0,215384
traicifar715385,0,0,0,0,0,0,0,1,0,0,715385
traicifar215386,0,0,1,0,0,0,0,0,0,0,215386
traicifar115387,0,1,0,0,0,0,0,0,0,0,115387
traicifar915388,0,0,0,0,0,0,0,0,0,1,915388
traicifar315389,0,0,0,1,0,0,0,0,0,0,315389
traicifar915390,0,0,0,0,0,0,0,0,0,1,915390
traicifar015391,1,0,0,0,0,0,0,0,0,0,15391
traicifar115392,0,1,0,0,0,0,0,0,0,0,115392
traicifar515393,0,0,0,0,0,1,0,0,0,0,515393
traicifar915394,0,0,0,0,0,0,0,0,0,1,915394
traicifar915395,0,0,0,0,0,0,0,0,0,1,915395
traicifar715396,0,0,0,0,0,0,0,1,0,0,715396
traicifar915397,0,0,0,0,0,0,0,0,0,1,915397
traicifar615398,0,0,0,0,0,0,1,0,0,0,615398
traicifar515399,0,0,0,0,0,1,0,0,0,0,515399
traicifar315400,0,0,0,1,0,0,0,0,0,0,315400
traicifar715401,0,0,0,0,0,0,0,1,0,0,715401
traicifar615402,0,0,0,0,0,0,1,0,0,0,615402
traicifar715403,0,0,0,0,0,0,0,1,0,0,715403
traicifar015404,1,0,0,0,0,0,0,0,0,0,15404
traicifar415405,0,0,0,0,1,0,0,0,0,0,415405
traicifar215406,0,0,1,0,0,0,0,0,0,0,215406
traicifar315407,0,0,0,1,0,0,0,0,0,0,315407
traicifar915408,0,0,0,0,0,0,0,0,0,1,915408
traicifar615409,0,0,0,0,0,0,1,0,0,0,615409
traicifar215410,0,0,1,0,0,0,0,0,0,0,215410
traicifar515411,0,0,0,0,0,1,0,0,0,0,515411
traicifar715412,0,0,0,0,0,0,0,1,0,0,715412
traicifar515413,0,0,0,0,0,1,0,0,0,0,515413
traicifar015414,1,0,0,0,0,0,0,0,0,0,15414
traicifar215415,0,0,1,0,0,0,0,0,0,0,215415
traicifar815416,0,0,0,0,0,0,0,0,1,0,815416
traicifar215417,0,0,1,0,0,0,0,0,0,0,215417
traicifar915418,0,0,0,0,0,0,0,0,0,1,915418
traicifar615419,0,0,0,0,0,0,1,0,0,0,615419
traicifar115420,0,1,0,0,0,0,0,0,0,0,115420
traicifar515421,0,0,0,0,0,1,0,0,0,0,515421
traicifar115422,0,1,0,0,0,0,0,0,0,0,115422
traicifar315423,0,0,0,1,0,0,0,0,0,0,315423
traicifar615424,0,0,0,0,0,0,1,0,0,0,615424
traicifar315425,0,0,0,1,0,0,0,0,0,0,315425
traicifar015426,1,0,0,0,0,0,0,0,0,0,15426
traicifar815427,0,0,0,0,0,0,0,0,1,0,815427
traicifar015428,1,0,0,0,0,0,0,0,0,0,15428
traicifar615429,0,0,0,0,0,0,1,0,0,0,615429
traicifar315430,0,0,0,1,0,0,0,0,0,0,315430
traicifar515431,0,0,0,0,0,1,0,0,0,0,515431
traicifar015432,1,0,0,0,0,0,0,0,0,0,15432
traicifar115433,0,1,0,0,0,0,0,0,0,0,115433
traicifar415434,0,0,0,0,1,0,0,0,0,0,415434
traicifar615435,0,0,0,0,0,0,1,0,0,0,615435
traicifar715436,0,0,0,0,0,0,0,1,0,0,715436
traicifar915437,0,0,0,0,0,0,0,0,0,1,915437
traicifar115438,0,1,0,0,0,0,0,0,0,0,115438
traicifar515439,0,0,0,0,0,1,0,0,0,0,515439
traicifar415440,0,0,0,0,1,0,0,0,0,0,415440
traicifar015441,1,0,0,0,0,0,0,0,0,0,15441
traicifar415442,0,0,0,0,1,0,0,0,0,0,415442
traicifar615443,0,0,0,0,0,0,1,0,0,0,615443
traicifar215444,0,0,1,0,0,0,0,0,0,0,215444
traicifar315445,0,0,0,1,0,0,0,0,0,0,315445
traicifar815446,0,0,0,0,0,0,0,0,1,0,815446
traicifar715447,0,0,0,0,0,0,0,1,0,0,715447
traicifar515448,0,0,0,0,0,1,0,0,0,0,515448
traicifar715449,0,0,0,0,0,0,0,1,0,0,715449
traicifar315450,0,0,0,1,0,0,0,0,0,0,315450
traicifar415451,0,0,0,0,1,0,0,0,0,0,415451
traicifar815452,0,0,0,0,0,0,0,0,1,0,815452
traicifar915453,0,0,0,0,0,0,0,0,0,1,915453
traicifar815454,0,0,0,0,0,0,0,0,1,0,815454
traicifar315455,0,0,0,1,0,0,0,0,0,0,315455
traicifar615456,0,0,0,0,0,0,1,0,0,0,615456
traicifar015457,1,0,0,0,0,0,0,0,0,0,15457
traicifar515458,0,0,0,0,0,1,0,0,0,0,515458
traicifar115459,0,1,0,0,0,0,0,0,0,0,115459
traicifar115460,0,1,0,0,0,0,0,0,0,0,115460
traicifar915461,0,0,0,0,0,0,0,0,0,1,915461
traicifar415462,0,0,0,0,1,0,0,0,0,0,415462
traicifar815463,0,0,0,0,0,0,0,0,1,0,815463
traicifar915464,0,0,0,0,0,0,0,0,0,1,915464
traicifar915465,0,0,0,0,0,0,0,0,0,1,915465
traicifar915466,0,0,0,0,0,0,0,0,0,1,915466
traicifar515467,0,0,0,0,0,1,0,0,0,0,515467
traicifar015468,1,0,0,0,0,0,0,0,0,0,15468
traicifar815469,0,0,0,0,0,0,0,0,1,0,815469
traicifar015470,1,0,0,0,0,0,0,0,0,0,15470
traicifar215471,0,0,1,0,0,0,0,0,0,0,215471
traicifar015472,1,0,0,0,0,0,0,0,0,0,15472
traicifar315473,0,0,0,1,0,0,0,0,0,0,315473
traicifar615474,0,0,0,0,0,0,1,0,0,0,615474
traicifar315475,0,0,0,1,0,0,0,0,0,0,315475
traicifar915476,0,0,0,0,0,0,0,0,0,1,915476
traicifar015477,1,0,0,0,0,0,0,0,0,0,15477
traicifar315478,0,0,0,1,0,0,0,0,0,0,315478
traicifar315479,0,0,0,1,0,0,0,0,0,0,315479
traicifar815480,0,0,0,0,0,0,0,0,1,0,815480
traicifar015481,1,0,0,0,0,0,0,0,0,0,15481
traicifar815482,0,0,0,0,0,0,0,0,1,0,815482
traicifar815483,0,0,0,0,0,0,0,0,1,0,815483
traicifar015484,1,0,0,0,0,0,0,0,0,0,15484
traicifar915485,0,0,0,0,0,0,0,0,0,1,915485
traicifar415486,0,0,0,0,1,0,0,0,0,0,415486
traicifar815487,0,0,0,0,0,0,0,0,1,0,815487
traicifar415488,0,0,0,0,1,0,0,0,0,0,415488
traicifar615489,0,0,0,0,0,0,1,0,0,0,615489
traicifar415490,0,0,0,0,1,0,0,0,0,0,415490
traicifar415491,0,0,0,0,1,0,0,0,0,0,415491
traicifar315492,0,0,0,1,0,0,0,0,0,0,315492
traicifar315493,0,0,0,1,0,0,0,0,0,0,315493
traicifar015494,1,0,0,0,0,0,0,0,0,0,15494
traicifar415495,0,0,0,0,1,0,0,0,0,0,415495
traicifar915496,0,0,0,0,0,0,0,0,0,1,915496
traicifar615497,0,0,0,0,0,0,1,0,0,0,615497
traicifar715498,0,0,0,0,0,0,0,1,0,0,715498
traicifar915499,0,0,0,0,0,0,0,0,0,1,915499
traicifar515500,0,0,0,0,0,1,0,0,0,0,515500
traicifar415501,0,0,0,0,1,0,0,0,0,0,415501
traicifar315502,0,0,0,1,0,0,0,0,0,0,315502
